Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Credit_Limit,Avg_Utilization_Ratio
1,52,F,3,Graduate,Single,Less than $40K,Blue,38,2,2437.0,0.0
0,42,M,4,Uneducated,Divorced,$60K - $80K,Blue,32,4,5504.0,0.0
1,44,M,4,Post-Graduate,Single,$80K - $120K,Blue,36,5,2367.0,0.678
0,36,M,1,Graduate,Married,Less than $40K,Blue,18,6,2032.0,0.494
0,55,F,3,Graduate,Married,Less than $40K,Blue,36,6,3035.0,0.757
0,43,M,4,High School,Married,$40K - $60K,Blue,32,6,1539.0,0.643
0,49,F,4,High School,Married,Less than $40K,Blue,43,4,2826.0,0.732
0,49,M,4,Uneducated,Married,$60K - $80K,Blue,34,5,12994.0,0.07
1,53,F,0,Graduate,Single,Less than $40K,Blue,40,4,1438.3,0.0
0,46,M,4,Uneducated,Married,$40K - $60K,Blue,35,3,9149.0,0.171
1,52,M,3,Doctorate,Married,$120K +,Blue,45,1,34516.0,0.016
1,48,F,4,Post-Graduate,Single,Less than $40K,Blue,38,3,3874.0,0.119
0,58,M,3,Graduate,Married,$120K +,Blue,47,3,27088.0,0.0
0,52,F,3,Graduate,Married,Less than $40K,Blue,46,6,2814.0,0.768
0,31,M,0,Graduate,Divorced,$80K - $120K,Blue,19,1,21615.0,0.026
0,37,M,3,Uneducated,Married,$80K - $120K,Blue,31,4,3797.0,0.375
0,46,F,2,Graduate,Married,Less than $40K,Blue,40,6,1696.0,0.694
0,41,M,3,Graduate,Married,$80K - $120K,Blue,31,3,9959.0,0.195
0,38,F,2,Graduate,Single,$40K - $60K,Blue,36,6,2331.0,0.733
0,43,F,3,College,Married,Less than $40K,Blue,36,3,2227.0,0.626
1,57,M,3,Graduate,Married,$60K - $80K,Blue,49,5,8701.0,0.025
0,29,M,0,Post-Graduate,Single,$40K - $60K,Blue,19,4,13632.0,0.109
0,42,M,3,Doctorate,Divorced,$40K - $60K,Blue,36,3,2012.0,0.0
1,46,F,4,Graduate,Married,$40K - $60K,Blue,34,5,4152.0,0.348
0,55,F,4,Doctorate,Single,Less than $40K,Blue,44,3,1912.0,0.0
0,53,F,1,Uneducated,Single,Less than $40K,Blue,39,4,1773.0,0.868
0,50,M,0,High School,Married,$80K - $120K,Blue,30,3,4252.0,0.0
0,43,M,3,High School,Single,$60K - $80K,Blue,30,6,11550.0,0.13
0,39,M,4,Graduate,Single,$60K - $80K,Gold,34,3,34516.0,0.016
0,45,M,3,High School,Single,Less than $40K,Blue,29,4,2766.0,0.718
0,46,F,3,Graduate,Single,$40K - $60K,Blue,41,5,7457.0,0.0
0,49,F,3,Graduate,Married,Less than $40K,Blue,35,3,2919.0,0.696
0,42,M,3,High School,Single,$80K - $120K,Silver,32,3,34516.0,0.04
1,45,F,2,Post-Graduate,Single,Less than $40K,Blue,37,3,3036.0,0.829
0,46,F,4,Graduate,Married,Less than $40K,Blue,34,5,7562.0,0.198
1,57,F,2,Graduate,Married,Less than $40K,Blue,41,3,2796.0,0.0
0,65,F,2,High School,Married,$40K - $60K,Blue,45,6,2658.0,0.57
0,45,M,3,Graduate,Married,$80K - $120K,Silver,36,6,34516.0,0.0
1,43,F,3,Uneducated,Married,$40K - $60K,Blue,36,6,1438.3,0.0
0,48,M,1,College,Married,$60K - $80K,Blue,44,2,15355.0,0.119
0,38,M,1,Doctorate,Single,$80K - $120K,Silver,29,6,34516.0,0.042
0,59,M,2,Graduate,Single,$60K - $80K,Blue,36,6,1438.3,0.548
0,48,F,3,Graduate,Single,Less than $40K,Blue,42,2,2214.0,0.463
0,26,F,0,High School,Single,Less than $40K,Blue,13,6,3517.0,0.34
1,62,F,1,High School,Married,$40K - $60K,Blue,53,2,5249.0,0.0
0,57,M,3,College,Married,$80K - $120K,Blue,45,6,14270.0,0.0
0,39,F,2,Uneducated,Single,Less than $40K,Blue,36,3,2370.0,0.857
0,38,F,2,Graduate,Single,Less than $40K,Blue,25,5,9874.0,0.107
0,60,F,2,College,Married,Less than $40K,Blue,41,6,4167.0,0.0
0,37,F,3,Uneducated,Married,Less than $40K,Blue,27,6,2229.0,0.803
0,44,M,3,Post-Graduate,Divorced,$80K - $120K,Blue,36,6,17965.0,0.092
0,47,M,3,Uneducated,Divorced,$80K - $120K,Blue,34,5,1626.0,0.623
0,40,F,3,Graduate,Single,Less than $40K,Blue,27,5,6587.0,0.125
1,45,M,2,Graduate,Divorced,$40K - $60K,Blue,36,2,9569.0,0.0
0,54,M,4,Graduate,Married,$80K - $120K,Blue,34,2,14926.0,0.169
0,35,M,2,Graduate,Married,$60K - $80K,Blue,24,5,7453.0,0.0
0,38,M,0,Uneducated,Married,$60K - $80K,Blue,19,3,3238.0,0.663
0,40,M,4,Doctorate,Divorced,$60K - $80K,Blue,34,4,23138.0,0.075
0,55,F,1,High School,Single,Less than $40K,Blue,36,5,7982.0,0.112
0,54,F,4,College,Married,Less than $40K,Blue,41,1,2444.0,0.537
0,51,M,2,Graduate,Married,$60K - $80K,Blue,32,6,10824.0,0.0
1,51,M,2,High School,Married,$60K - $80K,Blue,46,5,4123.0,0.427
0,43,F,2,Graduate,Married,Less than $40K,Blue,36,5,3589.0,0.504
0,52,F,2,Graduate,Married,$40K - $60K,Blue,36,5,2396.0,0.694
0,45,M,3,Graduate,Divorced,$60K - $80K,Blue,35,6,5065.0,0.269
0,42,F,4,College,Single,Less than $40K,Blue,36,2,4150.0,0.607
0,51,M,3,Graduate,Married,$80K - $120K,Blue,46,1,11765.0,0.121
1,46,F,3,Doctorate,Single,Less than $40K,Gold,36,1,15164.0,0.035
0,52,F,1,Post-Graduate,Single,$40K - $60K,Blue,48,1,1766.0,0.0
0,41,F,3,Graduate,Married,Less than $40K,Blue,36,2,1593.0,0.0
0,59,F,0,College,Single,Less than $40K,Blue,55,2,2645.0,0.426
0,42,F,4,Graduate,Single,Less than $40K,Blue,33,4,2899.0,0.673
0,47,F,4,Post-Graduate,Single,$40K - $60K,Blue,36,6,2896.0,0.0
0,51,M,3,Graduate,Married,$80K - $120K,Gold,36,2,34516.0,0.022
0,39,M,1,Graduate,Single,$120K +,Blue,28,4,16199.0,0.0
0,49,M,3,Uneducated,Single,Less than $40K,Blue,44,2,7659.0,0.222
0,53,F,1,Graduate,Married,$40K - $60K,Blue,36,4,2043.0,0.778
0,46,M,2,College,Divorced,$60K - $80K,Blue,37,1,10074.0,0.121
1,49,M,3,Post-Graduate,Single,$60K - $80K,Blue,42,2,14895.0,0.0
0,40,M,2,High School,Single,$80K - $120K,Blue,28,6,19279.0,0.074
0,38,M,2,High School,Single,$60K - $80K,Silver,30,4,26556.0,0.06
0,50,F,4,Graduate,Married,Less than $40K,Blue,36,6,2433.0,0.801
1,39,F,2,Doctorate,Married,Less than $40K,Blue,36,4,1438.3,0.616
0,44,F,4,Graduate,Married,Less than $40K,Blue,36,4,1717.0,0.0
0,38,F,1,Doctorate,Married,Less than $40K,Blue,28,6,1438.3,0.0
0,52,M,2,Uneducated,Single,$120K +,Blue,36,3,2507.0,0.502
0,54,F,2,High School,Married,Less than $40K,Blue,45,6,2513.0,0.448
0,30,F,1,College,Single,Less than $40K,Blue,24,4,3450.0,0.73
0,52,M,2,High School,Single,$80K - $120K,Blue,44,6,2650.0,0.396
1,43,F,1,Post-Graduate,Married,Less than $40K,Blue,27,4,1438.3,0.0
0,37,M,3,Graduate,Married,$120K +,Blue,25,3,15017.0,0.115
0,56,F,1,Post-Graduate,Married,$40K - $60K,Blue,38,1,3485.0,0.42
0,38,F,3,High School,Married,$40K - $60K,Blue,27,2,2363.0,0.86
1,37,M,3,High School,Married,Less than $40K,Blue,26,3,6866.0,0.348
0,45,F,0,College,Divorced,Less than $40K,Blue,35,6,5923.0,0.285
0,57,M,1,High School,Single,$80K - $120K,Blue,53,4,7976.0,0.073
1,52,F,1,Graduate,Single,Less than $40K,Blue,47,3,1842.0,0.339
0,47,M,3,High School,Single,$80K - $120K,Blue,42,4,24480.0,0.079
1,45,M,3,Graduate,Single,$80K - $120K,Blue,39,1,8383.0,0.0
0,36,M,3,Uneducated,Married,$60K - $80K,Blue,22,6,2224.0,0.797
0,58,F,0,High School,Married,Less than $40K,Blue,36,3,2241.0,0.745
0,48,F,3,Graduate,Divorced,Less than $40K,Blue,40,3,3117.0,0.514
0,57,F,1,Uneducated,Divorced,Less than $40K,Blue,47,6,2201.0,0.645
0,51,M,4,Uneducated,Single,$120K +,Silver,39,5,34516.0,0.057
0,42,M,2,Uneducated,Married,$60K - $80K,Blue,30,1,3086.0,0.0
0,52,M,1,Graduate,Married,$80K - $120K,Blue,43,3,3710.0,0.678
0,34,F,1,Graduate,Married,$40K - $60K,Blue,27,3,2173.0,0.0
1,28,F,1,Graduate,Single,Less than $40K,Blue,36,4,1624.0,0.0
0,48,F,4,Graduate,Single,Less than $40K,Blue,37,1,3413.0,0.502
0,46,M,3,Uneducated,Married,Less than $40K,Silver,33,5,12685.0,0.0
0,39,M,2,High School,Married,$80K - $120K,Blue,28,3,26570.0,0.072
0,52,M,2,Post-Graduate,Married,$60K - $80K,Blue,45,4,11819.0,0.079
1,35,M,1,Doctorate,Single,$80K - $120K,Blue,27,3,2904.0,0.867
0,42,F,3,College,Married,Less than $40K,Blue,13,3,6078.0,0.243
1,55,F,1,Uneducated,Single,Less than $40K,Blue,49,3,3292.0,0.0
1,51,M,5,Graduate,Divorced,$120K +,Blue,45,6,34516.0,0.0
0,48,F,1,Graduate,Married,Less than $40K,Blue,38,6,1449.0,0.517
1,54,M,2,Graduate,Married,$60K - $80K,Blue,42,3,4320.0,0.0
0,50,F,3,Graduate,Married,Less than $40K,Blue,38,6,3026.0,0.624
0,52,F,3,Graduate,Single,Less than $40K,Silver,34,3,13109.0,0.105
0,50,M,2,Graduate,Single,$80K - $120K,Blue,38,4,19999.0,0.05
0,43,M,3,Graduate,Single,$60K - $80K,Blue,34,6,20755.0,0.11
0,60,M,1,Graduate,Married,$120K +,Blue,46,6,5130.0,0.399
0,52,F,4,High School,Single,Less than $40K,Blue,44,1,5721.0,0.0
0,60,F,2,High School,Married,Less than $40K,Blue,36,4,3460.0,0.727
0,45,M,3,High School,Married,$60K - $80K,Blue,39,5,12691.0,0.061
0,63,F,0,Uneducated,Single,$40K - $60K,Blue,56,3,1438.3,0.0
1,26,M,0,Graduate,Single,Less than $40K,Blue,13,5,2469.0,0.976
0,60,F,1,College,Married,Less than $40K,Blue,36,2,1671.0,0.627
0,31,F,2,Uneducated,Divorced,Less than $40K,Blue,19,6,2853.0,0.687
0,39,M,0,Doctorate,Single,$60K - $80K,Blue,33,6,10452.0,0.107
0,42,F,2,Post-Graduate,Divorced,Less than $40K,Blue,26,5,2120.0,0.72
0,37,F,1,Graduate,Single,Less than $40K,Blue,36,6,6827.0,0.0
0,55,M,3,High School,Single,$80K - $120K,Gold,49,2,34516.0,0.023
0,48,M,2,Graduate,Divorced,$60K - $80K,Blue,33,4,2998.0,0.597
0,38,M,3,Graduate,Married,Less than $40K,Silver,27,3,10343.0,0.2
0,52,F,3,High School,Married,Less than $40K,Blue,36,4,2187.0,0.5
0,44,M,3,Graduate,Single,$60K - $80K,Blue,31,4,12871.0,0.059
1,42,F,3,College,Married,Less than $40K,Blue,28,3,1601.0,0.0
0,60,M,1,High School,Married,Less than $40K,Silver,55,2,13399.0,0.109
0,41,M,2,Uneducated,Single,$80K - $120K,Blue,34,6,2196.0,0.737
1,48,M,2,College,Divorced,$80K - $120K,Blue,40,4,4479.0,0.0
1,44,F,2,Doctorate,Divorced,Less than $40K,Blue,36,1,1916.0,0.0
0,48,M,2,Graduate,Divorced,$80K - $120K,Blue,43,5,6383.0,0.225
0,45,M,2,Graduate,Married,$40K - $60K,Blue,34,5,13129.0,0.069
0,45,F,3,Graduate,Divorced,Less than $40K,Blue,36,4,8121.0,0.196
0,44,F,3,College,Married,Less than $40K,Blue,31,5,2679.0,0.271
0,39,M,2,Post-Graduate,Married,$80K - $120K,Blue,31,5,18974.0,0.133
0,55,M,1,Graduate,Married,$40K - $60K,Blue,36,2,3705.0,0.366
0,51,M,2,Doctorate,Single,$80K - $120K,Blue,41,3,34516.0,0.03
0,34,M,1,High School,Married,$60K - $80K,Blue,27,3,8063.0,0.267
0,47,F,5,High School,Single,Less than $40K,Blue,37,5,1493.0,0.0
0,53,M,2,Graduate,Married,$80K - $120K,Blue,41,2,10301.0,0.238
0,50,M,2,Graduate,Single,$80K - $120K,Blue,46,2,5965.0,0.104
1,43,M,2,College,Divorced,$120K +,Blue,37,4,34516.0,0.0
0,49,F,5,Graduate,Married,$40K - $60K,Blue,35,5,11115.0,0.116
0,48,F,1,Graduate,Single,Less than $40K,Blue,41,5,1860.0,0.567
0,44,M,3,Graduate,Single,$60K - $80K,Blue,39,6,7532.0,0.0
0,36,M,2,High School,Divorced,$40K - $60K,Blue,36,3,2686.0,0.645
0,45,F,5,Graduate,Single,Less than $40K,Blue,38,3,2144.0,0.696
0,53,M,4,Post-Graduate,Married,$80K - $120K,Blue,34,1,13679.0,0.0
0,47,F,3,High School,Married,Less than $40K,Blue,36,5,2822.0,0.0
0,43,F,3,Graduate,Divorced,Less than $40K,Blue,36,6,2525.0,0.632
0,52,F,3,High School,Married,Less than $40K,Blue,48,4,3136.0,0.352
1,44,M,3,High School,Married,$80K - $120K,Blue,36,1,10908.0,0.0
0,34,M,3,Graduate,Divorced,$80K - $120K,Blue,21,6,4670.0,0.0
0,38,M,3,High School,Single,$120K +,Blue,27,2,34516.0,0.0
0,37,M,4,Graduate,Married,$80K - $120K,Blue,26,6,2846.0,0.639
0,56,F,2,College,Married,Less than $40K,Blue,36,6,2781.0,0.372
0,45,M,5,Graduate,Married,$120K +,Blue,26,6,34516.0,0.023
0,38,F,2,High School,Married,Less than $40K,Blue,36,6,1438.3,0.0
0,52,F,2,High School,Single,Less than $40K,Blue,36,1,3029.0,0.748
1,52,F,3,College,Married,Less than $40K,Blue,40,3,3474.0,0.0
1,42,M,2,College,Single,$80K - $120K,Blue,36,1,9959.0,0.253
1,49,M,3,High School,Single,$40K - $60K,Blue,36,1,4601.0,0.0
0,43,M,1,High School,Married,$80K - $120K,Silver,30,1,34516.0,0.059
0,55,F,3,Graduate,Married,Less than $40K,Blue,35,3,1872.0,0.623
0,36,M,4,Graduate,Married,$80K - $120K,Blue,36,5,2262.0,0.641
0,64,F,0,Graduate,Single,Less than $40K,Blue,54,3,5577.0,0.124
0,62,M,1,Graduate,Single,$120K +,Blue,53,4,34516.0,0.06
0,56,F,5,Graduate,Single,$40K - $60K,Blue,37,4,2607.0,0.653
0,30,M,2,Post-Graduate,Single,$40K - $60K,Blue,16,5,4533.0,0.436
0,52,M,2,Uneducated,Divorced,$120K +,Blue,47,5,29695.0,0.051
0,57,F,0,College,Married,Less than $40K,Blue,47,2,4945.0,0.36
0,47,F,5,High School,Single,Less than $40K,Blue,33,5,2169.0,0.613
0,46,M,3,Graduate,Divorced,$40K - $60K,Blue,27,5,10931.0,0.21
0,44,F,2,Graduate,Married,Less than $40K,Blue,40,6,6022.0,0.145
0,55,F,2,Graduate,Married,$40K - $60K,Blue,36,5,2653.0,0.0
0,41,F,2,Graduate,Single,Less than $40K,Gold,36,5,15704.0,0.127
0,38,M,1,College,Married,$60K - $80K,Blue,36,4,2836.0,0.304
0,56,M,2,Graduate,Single,$60K - $80K,Blue,36,3,18776.0,0.0
0,45,M,1,Graduate,Single,$40K - $60K,Blue,36,4,6576.0,0.0
0,36,F,3,Graduate,Married,Less than $40K,Blue,27,1,2328.0,0.839
0,47,F,3,Uneducated,Single,Less than $40K,Blue,41,3,2894.0,0.732
0,54,M,2,High School,Married,$60K - $80K,Blue,50,3,2210.0,0.453
0,26,M,0,Uneducated,Single,Less than $40K,Blue,13,4,2237.0,0.202
0,42,M,3,Doctorate,Single,$60K - $80K,Blue,36,6,11535.0,0.132
0,53,F,3,College,Married,Less than $40K,Blue,44,6,4646.0,0.372
0,47,M,4,Uneducated,Single,$80K - $120K,Blue,32,3,34010.0,0.039
0,49,M,1,Doctorate,Married,$120K +,Blue,38,6,9364.0,0.066
0,50,F,1,Post-Graduate,Single,Less than $40K,Blue,39,4,1438.3,0.592
0,43,F,1,College,Single,Less than $40K,Blue,36,3,3342.0,0.753
0,38,M,1,High School,Married,$80K - $120K,Blue,24,4,13363.0,0.092
0,41,F,1,Graduate,Single,Less than $40K,Blue,32,2,1438.3,0.0
0,49,M,4,Doctorate,Married,$60K - $80K,Blue,44,3,3343.0,0.473
1,49,F,4,Graduate,Married,Less than $40K,Blue,42,2,2575.0,0.977
0,53,M,3,Uneducated,Married,$80K - $120K,Blue,42,2,26792.0,0.069
0,50,F,2,High School,Single,Less than $40K,Blue,43,4,2974.0,0.703
0,58,M,1,Uneducated,Single,$60K - $80K,Blue,46,6,2541.0,0.414
0,50,M,1,Uneducated,Single,$60K - $80K,Blue,30,1,14217.0,0.128
0,38,M,2,High School,Married,$60K - $80K,Blue,26,4,5815.0,0.292
0,37,F,1,Graduate,Married,$40K - $60K,Blue,30,5,6469.0,0.363
0,60,F,1,Uneducated,Married,Less than $40K,Silver,54,2,13062.0,0.133
0,63,M,0,Uneducated,Single,$60K - $80K,Blue,36,2,7997.0,0.137
0,48,M,4,High School,Married,$40K - $60K,Blue,40,5,2514.0,0.895
0,41,F,3,Graduate,Married,$40K - $60K,Blue,29,5,1982.0,0.539
0,36,F,4,Uneducated,Married,Less than $40K,Blue,36,5,4228.0,0.446
0,50,F,1,Uneducated,Married,Less than $40K,Blue,36,5,2178.0,0.795
1,37,F,2,Graduate,Single,Less than $40K,Blue,36,2,1610.0,0.0
0,43,F,4,Graduate,Married,Less than $40K,Blue,29,3,2778.0,0.59
0,39,F,1,Uneducated,Married,$40K - $60K,Blue,36,4,3272.0,0.71
0,50,M,4,Graduate,Single,$80K - $120K,Blue,36,3,14804.0,0.115
0,44,M,0,High School,Single,$40K - $60K,Blue,33,5,2337.0,0.617
0,50,M,1,Graduate,Married,$60K - $80K,Blue,34,6,4702.0,0.0
0,41,M,2,High School,Married,$60K - $80K,Blue,36,4,6062.0,0.126
0,44,M,4,Doctorate,Married,$80K - $120K,Blue,33,3,4552.0,0.251
0,50,M,0,High School,Divorced,$40K - $60K,Blue,29,5,5530.0,0.368
1,35,F,0,Graduate,Married,Less than $40K,Blue,36,4,2089.0,0.0
0,63,M,1,Graduate,Married,$40K - $60K,Blue,56,2,2619.0,0.679
0,41,M,2,College,Married,$80K - $120K,Blue,31,1,3306.0,0.214
0,51,M,2,Graduate,Married,$60K - $80K,Blue,37,5,8511.0,0.0
0,64,M,1,Graduate,Single,Less than $40K,Blue,56,3,2586.0,0.0
1,39,F,1,Uneducated,Single,$40K - $60K,Blue,28,5,3911.0,0.0
1,45,M,1,Graduate,Single,$60K - $80K,Blue,41,2,9904.0,0.254
0,54,M,3,Graduate,Married,$120K +,Blue,44,2,34516.0,0.025
0,47,F,2,Graduate,Married,Less than $40K,Blue,34,5,3156.0,0.521
0,52,F,4,Graduate,Single,Less than $40K,Blue,36,2,4440.0,0.259
0,47,F,4,Graduate,Married,Less than $40K,Blue,34,5,1926.0,0.456
0,35,F,1,High School,Single,Less than $40K,Blue,26,3,2189.0,0.837
0,47,F,1,Uneducated,Single,Less than $40K,Blue,32,6,1636.0,0.694
0,51,F,3,High School,Single,Less than $40K,Blue,38,1,1759.0,0.765
0,41,F,3,Graduate,Divorced,$40K - $60K,Blue,28,1,9294.0,0.19
0,29,M,1,Graduate,Married,$80K - $120K,Silver,36,1,34516.0,0.048
0,53,M,3,High School,Married,$80K - $120K,Blue,36,3,9355.0,0.076
0,53,F,2,Graduate,Single,Less than $40K,Blue,36,5,2708.0,0.839
1,56,F,1,High School,Single,Less than $40K,Blue,48,1,3556.0,0.0
1,50,M,4,High School,Single,$120K +,Blue,41,4,6982.0,0.0
0,43,M,3,Graduate,Married,$120K +,Blue,33,3,34516.0,0.062
0,47,F,5,Graduate,Single,Less than $40K,Blue,36,1,2761.0,0.706
0,54,F,3,Graduate,Married,Less than $40K,Blue,49,5,2031.0,0.526
0,37,M,3,High School,Single,$60K - $80K,Blue,36,3,8418.0,0.244
0,55,M,1,Doctorate,Married,$60K - $80K,Blue,49,6,4597.0,0.531
0,44,F,2,Graduate,Married,Less than $40K,Blue,36,5,4473.0,0.0
0,38,M,2,College,Married,$80K - $120K,Blue,23,4,18226.0,0.101
0,55,M,1,Graduate,Married,$80K - $120K,Blue,49,4,28751.0,0.075
0,38,M,4,College,Married,$80K - $120K,Blue,27,5,10386.0,0.184
0,54,M,2,College,Married,$80K - $120K,Silver,39,4,34516.0,0.067
1,50,M,1,Post-Graduate,Single,$60K - $80K,Blue,36,4,2317.0,0.0
0,39,F,3,Graduate,Married,Less than $40K,Blue,32,5,3221.0,0.0
0,65,M,1,High School,Single,Less than $40K,Blue,54,3,4599.0,0.313
0,41,M,5,Graduate,Married,$60K - $80K,Blue,36,4,4575.0,0.294
0,41,F,3,College,Married,Less than $40K,Blue,35,2,2066.0,0.746
0,62,F,0,College,Married,$40K - $60K,Blue,49,6,1438.3,0.0
0,53,M,1,Graduate,Single,$80K - $120K,Blue,47,1,34516.0,0.046
0,43,M,3,Uneducated,Married,$80K - $120K,Blue,36,6,28634.0,0.032
0,41,M,0,College,Married,$40K - $60K,Blue,29,3,6991.0,0.198
1,47,F,4,Graduate,Divorced,Less than $40K,Blue,42,1,5798.0,0.434
1,49,F,4,Uneducated,Married,Less than $40K,Blue,31,4,1567.0,0.0
0,51,F,1,High School,Single,Less than $40K,Blue,47,4,1438.3,0.0
0,42,M,1,Uneducated,Married,$80K - $120K,Blue,36,6,9247.0,0.077
1,40,M,4,Post-Graduate,Married,$60K - $80K,Blue,35,3,20178.0,0.077
0,37,M,3,High School,Married,$60K - $80K,Blue,32,6,2253.0,0.74
0,29,M,2,Graduate,Divorced,$40K - $60K,Silver,22,6,15578.0,0.089
0,33,F,3,College,Single,Less than $40K,Blue,23,6,2562.0,0.768
0,44,F,2,Graduate,Married,Less than $40K,Blue,39,5,6861.0,0.306
0,40,F,3,Doctorate,Married,Less than $40K,Blue,30,6,3125.0,0.653
0,54,F,1,High School,Single,Less than $40K,Blue,43,5,2082.0,0.387
0,47,M,4,Doctorate,Married,$60K - $80K,Blue,36,4,19665.0,0.036
0,45,F,2,Graduate,Single,$40K - $60K,Blue,36,5,2293.0,0.569
0,42,F,3,Uneducated,Single,Less than $40K,Blue,22,4,1438.3,0.598
0,47,F,2,Graduate,Married,$40K - $60K,Blue,28,5,2035.0,0.796
0,37,F,1,Uneducated,Single,Less than $40K,Blue,30,3,2353.0,0.465
0,53,M,1,Uneducated,Married,$40K - $60K,Blue,43,3,4426.0,0.346
0,58,M,3,High School,Married,$120K +,Blue,50,6,12698.0,0.186
0,58,F,1,College,Married,Less than $40K,Blue,38,4,3331.0,0.676
0,46,F,5,Graduate,Divorced,Less than $40K,Blue,40,3,1592.0,0.581
0,53,F,2,High School,Married,Less than $40K,Blue,36,2,2156.0,0.556
0,46,M,4,College,Single,$120K +,Blue,36,5,7793.0,0.219
0,46,F,3,College,Married,Less than $40K,Blue,41,4,1489.0,0.637
1,46,M,3,College,Married,$80K - $120K,Blue,26,6,1438.3,0.601
0,53,F,0,High School,Married,$40K - $60K,Blue,36,6,2883.0,0.672
0,53,F,2,Uneducated,Single,$40K - $60K,Blue,42,2,14839.0,0.15
0,40,M,4,Graduate,Married,$60K - $80K,Silver,25,5,28822.0,0.087
0,52,F,3,Uneducated,Single,Less than $40K,Blue,44,3,2300.0,0.695
0,32,M,1,Graduate,Married,$40K - $60K,Blue,24,1,9711.0,0.1
1,49,M,3,Graduate,Single,$80K - $120K,Blue,36,3,3261.0,0.0
0,51,M,2,Post-Graduate,Married,$120K +,Blue,45,5,3173.0,0.793
0,45,F,5,Doctorate,Married,Less than $40K,Gold,39,6,15987.0,0.069
0,58,F,0,Graduate,Single,$40K - $60K,Blue,39,4,5530.0,0.223
0,36,F,1,College,Single,$40K - $60K,Blue,25,6,1888.0,0.0
0,49,F,3,High School,Married,Less than $40K,Blue,36,3,4476.0,0.333
0,34,F,3,Uneducated,Married,$40K - $60K,Blue,28,5,2799.0,0.63
0,60,M,1,Post-Graduate,Single,$80K - $120K,Blue,48,3,30655.0,0.0
0,38,F,3,High School,Married,Less than $40K,Blue,34,3,2450.0,0.809
0,34,F,4,Graduate,Single,$40K - $60K,Blue,28,2,4022.0,0.418
1,51,M,3,Graduate,Single,$80K - $120K,Blue,36,6,3610.0,0.43
0,52,F,2,Uneducated,Married,$40K - $60K,Blue,36,5,1438.3,0.0
0,48,F,2,Graduate,Married,Less than $40K,Blue,31,5,2315.0,0.676
0,42,M,3,High School,Married,$40K - $60K,Blue,30,3,4333.0,0.171
0,39,M,1,Graduate,Single,$40K - $60K,Blue,33,6,2255.0,0.0
0,46,F,2,Graduate,Single,Less than $40K,Blue,41,5,4745.0,0.268
0,47,M,1,College,Married,$60K - $80K,Silver,42,6,27437.0,0.0
0,53,F,4,Graduate,Married,$40K - $60K,Blue,36,3,4753.0,0.52
0,45,F,3,Post-Graduate,Divorced,Less than $40K,Blue,28,3,5216.0,0.291
0,48,F,5,High School,Single,$40K - $60K,Blue,42,5,2465.0,0.458
0,37,M,2,Graduate,Divorced,$40K - $60K,Blue,17,6,3176.0,0.0
0,42,F,2,College,Divorced,Less than $40K,Blue,33,3,2283.0,0.74
0,39,F,0,Graduate,Divorced,Less than $40K,Blue,32,2,1438.3,0.557
0,60,M,1,Graduate,Single,$80K - $120K,Blue,55,6,11524.0,0.0
0,26,F,0,Graduate,Single,$40K - $60K,Blue,13,5,5655.0,0.0
0,60,F,0,Uneducated,Single,Less than $40K,Blue,47,1,9634.0,0.215
0,43,F,3,Post-Graduate,Married,Less than $40K,Blue,35,5,2435.0,0.655
0,59,M,1,Uneducated,Single,Less than $40K,Blue,53,5,2192.0,0.716
0,43,F,4,Graduate,Single,Less than $40K,Blue,31,5,5781.0,0.202
0,46,F,3,College,Married,Less than $40K,Blue,40,6,1438.3,0.0
0,46,M,4,Post-Graduate,Married,$60K - $80K,Blue,42,6,11634.0,0.0
0,43,F,3,High School,Married,Less than $40K,Blue,36,3,9484.0,0.258
0,50,M,2,Uneducated,Married,$120K +,Blue,36,4,23911.0,0.088
0,45,M,4,High School,Single,$120K +,Blue,37,4,2701.0,0.735
0,26,F,0,Graduate,Single,$40K - $60K,Blue,13,6,1643.0,0.67
0,35,F,3,Doctorate,Married,Less than $40K,Blue,30,5,3976.0,0.45
0,38,F,2,College,Married,$40K - $60K,Blue,28,3,6275.0,0.252
0,40,M,4,Graduate,Single,$80K - $120K,Blue,29,5,14315.0,0.048
0,46,M,1,High School,Married,$120K +,Blue,28,4,9880.0,0.181
0,51,F,1,High School,Married,Less than $40K,Blue,40,4,5158.0,0.425
0,44,M,4,Graduate,Single,$80K - $120K,Blue,24,5,3839.0,0.598
0,40,M,3,Post-Graduate,Single,$120K +,Blue,26,1,34516.0,0.06
0,37,F,4,Graduate,Married,Less than $40K,Blue,31,5,1758.0,0.671
0,55,F,1,Graduate,Married,Less than $40K,Blue,45,4,1677.0,0.0
0,50,M,3,Uneducated,Single,$80K - $120K,Blue,35,1,19000.0,0.126
0,43,M,1,Graduate,Single,$80K - $120K,Silver,37,4,34516.0,0.042
0,40,M,2,College,Single,$80K - $120K,Blue,36,5,14544.0,0.0
0,46,F,4,Graduate,Divorced,Less than $40K,Blue,36,5,9478.0,0.087
0,49,M,2,Graduate,Married,$80K - $120K,Silver,39,1,34516.0,0.032
0,39,F,0,College,Single,Less than $40K,Blue,36,1,4366.0,0.428
